,counts,words,translations
52751,54,francesca's,francesca's
52752,54,tose,tose
52753,54,broiler,Masthähnchen
52754,54,interactions,interaktionen
52755,54,socage,Socage
52756,54,felucca,felucca
52757,54,ulcerated,ulzeriert
52758,54,sternal,sternum
52759,54,loyola,Loyola
52760,54,truxillo,truxillo
52761,54,tes,tes
52762,54,bailing,Bürgschaft
52763,54,cowls,Kutten
52764,54,aphasia,aphasie
52765,54,rued,rued
52766,54,mineralogist,Mineraloge
52767,54,policeman's,Polizist
52768,54,puy,puy
52769,54,dorste,dorste
52770,54,wizard's,Zauberer
52771,54,improvising,Improvisation
52772,54,ballots,Stimmzettel
52773,54,inflationary,Inflationäre
52774,54,observ'd,beobachtet
52775,54,flounders,Flundern
52776,54,interjections,Zwischenrufe
52777,54,trickster,Betrüger
52778,54,contacted,kontaktiert
52779,54,hisface,sein Gesicht
52780,54,focuses,konzentriert
52781,54,collaborator,mitarbeiter
52782,54,tecumseh,tecumseh
52783,54,confin'd,eingesperrt
52784,54,mutinied,gemeutert
52785,54,owards,nach
52786,54,maigre,maigre
52787,54,ethelbert,ethelbert
52788,54,kuren,kuren
52789,54,barmecide,barmecide
52790,54,temporize,abwarten
52791,54,thebais,thebais
52792,54,et's,et's
52793,54,auvergnat,auvergnat
52794,54,accolon,accolon
52795,54,forestalling,zuvorkommend
52796,54,unnoted,unbemerkt
52797,54,bax,bax
52798,54,ineffably,unaussprechlich
52799,54,arcana,Arkana
52800,54,ohnny,ohnny
52801,54,bahman,bahman
52802,54,themto,themto
52803,54,cobol,cobol
52804,54,pepton,pepton
52805,54,titicaca,titicaca
52806,54,toadstool,Fliegenpilz
52807,54,gamboge,gamboge
52808,54,onka,onka
52809,54,underemployed,unterbeschäftigt
52810,54,landholders,Landbesitzer
52811,54,ulm,ulm
52812,54,entablature,entablature
52813,54,thatin,das unter
52814,54,seg,seg
52815,54,acbeth,acbeth
52816,54,slawkenbergius,slawkenbergius
52817,54,earing,earing
52818,54,prepar,vorbereiten
52819,54,involucre,Involucre
52820,54,milkweed,Milchkraut
52821,54,hawes,hawes
52822,54,suppos'd,vermutet
52823,54,arpa,arpa
52824,54,poignard,Poignard
52825,54,stell,stell
52826,54,witch's,Hexe
52827,54,prenant,prenant
52828,54,alleghany,alleghany
52829,54,perplexedly,perplex
52830,54,devaient,devaient
52831,54,deadlier,tödlicher
52832,54,reçu,reçu
52833,54,loping,schlaff
52834,54,lotos,lotos
52835,54,figment,figment
52836,54,endian,endianisch
52837,54,utilitarianism,Utilitarismus
52838,54,dynast,dynastisch
52839,54,cammin,cammin
52840,54,rinchester,rinchester
52841,54,syd,syd
52842,54,holpen,holpen
52843,54,dryads,dryads
52844,54,carteret,carteret
52845,54,slee,schlaf
52846,54,stinks,stinkt
52847,54,diciendo,diciendo
52848,54,hews,hews
52849,54,fureur,fureur
52850,54,confess'd,gestanden hat
52851,54,fifine,fünfine
52852,54,manured,gedüngt
52853,54,maturely,reif
52854,54,nourrisson,nourrisson
52855,54,geek,Streber
52856,54,kye,kye
52857,54,buckeye,.
52858,54,roue,roue
52859,54,dromedaries,Dromedare
52860,54,shaston,shaston
52861,54,tanais,tanais
52862,54,nata,nata
52863,54,bateman,bateman
52864,54,tengga,tengga
52865,54,conjures,beschwört
52866,54,kish,kish
52867,54,clientele,klientel
52868,54,twilights,dämmerung
52869,54,listeth,listeth
52870,54,wasin,wasin
52871,54,unchastity,Unkeuschheit
52872,54,unthrifty,unthrifty
52873,54,legis,Gesetzgebung
52874,54,jailed,ins Gefängnis
52875,54,negocio,negocio
52876,54,atchison,atchison
52877,54,dressy,schick
52878,54,fey,feige
52879,54,ungodliness,gottlosigkeit
52880,54,slepe,slepe
52881,54,impregnating,Imprägnieren
52882,54,osmonde,osmonde
52883,54,elicite,entlocken
52884,54,ungoverned,unbeherrscht
52885,54,saver,Retter
52886,54,gripes,Griffe
52887,54,schists,schiefer
52888,54,honduran,honduranisch
52889,54,remunerated,entlohnt
52890,54,totius,totius
52891,54,ulundi,ulundi
52892,54,eskdale,eskdale
52893,54,washy,waschbar
52894,54,aldana,aldana
52895,54,enhances,verbessert
52896,54,geordie,geordie
52897,54,portes,portes
52898,54,spera,spera
52899,54,bellying,bellying
52900,54,overdrawn,überzogen
52901,54,trowe,trowe
52902,54,distortions,Verzerrungen
52903,54,margate,margate
52904,54,recross,neu kreuzen
52905,54,arva,arva
52906,54,cruder,gröber
52907,54,willowy,weiden
52908,54,harrows,Eggen
52909,54,eustatius,eustatius
52910,54,stilt,Stelzen
52911,54,tidying,Aufräumen
52912,54,huswife,huswife
52913,54,christum,christum
52914,54,ador,ador
52915,54,falsest,Falscheste
52916,54,ahriman,ahriman
52917,54,jamming,stören
52918,54,skims,überfliegt
52919,54,guardando,guardando
52920,54,unfeignedly,ungeheuchelt
52921,54,thievery,Diebstahl
52922,54,ies,ies
52923,54,totum,totum
52924,54,stabling,Stallungen
52925,54,katya,katya
52926,54,hout,hout
52927,54,holston,holston
52928,54,germinated,gekeimt
52929,54,linksarticles,linksArtikel
52930,54,dubai's,dubai's
52931,54,heartsick,herzkrank
52932,54,rann,rann
52933,54,rutgers,rutgers
52934,54,solos,solos
52935,54,rustles,raschelt
52936,54,puncheon,puncheon
52937,54,nard,nard
52938,54,pinky,pinky
52939,54,terminations,Kündigungen
52940,54,argosy,argosy
52941,54,interlocked,verzahnt
52942,54,uproot,entwurzeln
52943,54,trundling,trudeln
52944,54,chevy,Chevy
52945,54,corbel,Kragstein
52946,54,scutum,scutum
52947,54,florine's,Florine
52948,54,lucubrations,lucubrations
52949,54,clashes,kollidiert
52950,54,gemmed,gemmed
52951,54,talis,talis
52952,54,disembarking,ausschiffen
52953,54,phillis,phillis
52954,54,laredo,laredo
52955,54,langage,langage
52956,54,crainte,crainte
52957,54,wyte,wyte
52958,54,pelerine,pelerine
52959,54,ylang,ylang
52960,54,cruft,Kruste
52961,54,acanthus,Akanthus
52962,54,fameux,fameux
52963,54,falsifying,fälschend
52964,54,newtonian,newtonsche
52965,54,rewritten,umgeschrieben
52966,54,oculus,oculus
52967,54,workable,praktikabel
52968,54,ambiguities,Zweideutigkeiten
52969,54,ineffaceable,unauslöschlich
52970,54,meeteth,trifft
52971,54,ripest,am reifsten
52972,54,flouts,missachtet
52973,54,unguided,ungelenkt
52974,54,billeted,beherbergt
52975,54,d'ajuda,d'ajuda
52976,54,disapproves,missbilligt
52977,54,thamar,thamar
52978,54,oblysy,oblysy
52979,54,kafir,kafir
52980,54,boanerges,boanerges
52981,54,vermiform,wurmförmig
52982,54,boni,Boni
52983,54,miser's,Geizkragen
52984,54,viv,viv
52985,54,huayna,huayna
52986,54,merret,merret
52987,54,scotty,scotty
52988,54,alcuin,alcuin
52989,54,dissonance,dissonanz
52990,54,hedron,hedron
52991,53,wolcott,wolcott
52992,53,regenerator,Regenerator
52993,53,judi,judi
52994,53,d'y,d'y
52995,53,noodles,nudeln
52996,53,chalcis,chalcis
52997,53,overcrowding,Überfüllung
52998,53,sweetening,versüßt
52999,53,columbus's,Kolumbus
53000,53,gazza,gazza
53001,53,sumptuary,sumptuary
53002,53,indsor,indsor
53003,53,glenn's,Glenns
53004,53,lasgow,lasgow
53005,53,gentilhomme,gentilhomme
53006,53,wy,wy
53007,53,emo,emo
53008,53,ordinal,ordinal
53009,53,besser,besser
53010,53,discus,Diskus
53011,53,acclimatization,akklimatisierung
53012,53,carrieth,carrieth
53013,53,coronado,coronado
53014,53,retake,wiederholen
53015,53,deponent,Hinterleger
53016,53,auparavant,auparavant
53017,53,philosophe,philosophe
53018,53,tearsheet,tearsheet
53019,53,weems,weems
53020,53,beche,beche
53021,53,charlevoix,charlevoix
53022,53,intercessor,Fürsprecher
53023,53,spacex,spacex
53024,53,iliac,iliac
53025,53,doubter,Zweifler
53026,53,ceaxe,ceaxe
53027,53,deducible,ableitbar
53028,53,athenaeus,athenaeus
53029,53,alter'd,alteriert
53030,53,interrogating,vernehmend
53031,53,piangendo,piangendo
53032,53,fairdale,fairdale
53033,53,couching,Liegestuhl
53034,53,zabita,zabita
53035,53,sv,sv
53036,53,fettes,fettes
53037,53,sardinian,sardisch
53038,53,pinch's,kneifen
53039,53,calicoes,Kattun
53040,53,hoggins,hoggins
53041,53,tangential,tangential
53042,53,cenotaph,Kenotaph
53043,53,cupolas,Kuppeln
53044,53,caecum,Zäkum
53045,53,crede,Crede
53046,53,disavowed,verleugnet
53047,53,aspera,aspera
53048,53,posit,positiv
53049,53,calonne,calonne
53050,53,teocalli,teocalli
53051,53,redhot,rotglühend
53052,53,terrorized,terrorisiert
53053,53,comfit,comfit
53054,53,ouverte,ouverte
53055,53,irenaeus,irenaeus
53056,53,dorsum,dorsum
53057,53,bogy,bogy
53058,53,blondel,blondel
53059,53,samite,samite
53060,53,rivermen,Flussmenschen
53061,53,pantomimic,pantomimisch
53062,53,minted,gemünzt
53063,53,farre,farre
53064,53,upas,upas
53065,53,clare's,Clare's
53066,53,creams,creme
53067,53,galton,galton
53068,53,servius,servius
53069,53,missals,missals
53070,53,crudities,crudities
53071,53,andante,andante
53072,53,lentulus,lentulus
53073,53,fontana,fontana
53074,53,ketchum,ketchum
53075,53,modernization,modernisierung
53076,53,separatist,separatistisch
53077,53,osteo,osteo
53078,53,poche,poche
53079,53,cyanic,cyanic
53080,53,kingdom's,königreich
53081,53,castillo,castillo
53082,53,amphitryon,amphitryon
53083,53,sasso,sasso
53084,53,beehives,Bienenstöcke
53085,53,rearrangement,Neuordnung
53086,53,thudding,dröhnend
53087,53,pleural,Pleura
53088,53,boycott,boykottieren
53089,53,circumstantially,umständehalber
53090,53,vandalism,Vandalismus
53091,53,klan,klan
53092,53,dinah's,Dinahs
53093,53,cerro,cerro
53094,53,irreducible,nicht reduzierbar
53095,53,setback,Rückschlag
53096,53,lazear,lazear
53097,53,bassoon,Fagott
53098,53,hatfield,hatfield
53099,53,brittles,brittles
53100,53,feral,verwildert
53101,53,reconstituted,rekonstituiert
53102,53,cheapened,verbilligt
53103,53,sab,sab
53104,53,ungrammatical,ungrammatisch
53105,53,binu,binu
53106,53,myo,myo
53107,53,campos,campos
53108,53,facings,Verkleidungen
53109,53,iguana,Leguan
53110,53,galla,galla
53111,53,cinderlad,Schlackenlad
53112,53,uprooting,Entwurzelung
53113,53,bahram,bahram
53114,53,mozo,mozo
53115,53,skyscrapers,wolkenkratzer
53116,53,ciglia,ciglia
53117,53,xciv,xciv
53118,53,calaboose,calaboose
53119,53,ivan'itch,Efeu jucken
53120,53,enervate,entnerven
53121,53,reassert,wiederherstellen
53122,53,breakneck,halsbrecherisch
53123,53,scanderbeg,scanderbeg
53124,53,ndies,ndies
53125,53,suld,suld
53126,53,inas,inas
53127,53,intermitted,mit Unterbrechungen
53128,53,gamesome,Spieleeinige
53129,53,conjurers,Zauberkünstler
53130,53,espana,espana
53131,53,saphan,saphan
53132,53,punctum,Punctum
53133,53,crouches,hockt
53134,53,hadad,hadad
53135,53,moriway,moriway
53136,53,ourth,ourth
53137,53,lapidary,lapidar
53138,53,vange,vange
53139,53,bankrupts,bankrott
53140,53,unsubdued,nicht unterworfen
53141,53,heathy,hei
53142,53,orris,orris
53143,53,innuendoes,anspielungen
53144,53,deccan,deccan
53145,53,cantonese,kantonesisch
53146,53,exchangeable,austauschbar
53147,53,fasces,fasces
53148,53,lachrymal,Tränendrüse
53149,53,elkanah,elkanah
53150,53,meatus,Meatus
53151,53,rect,rekt
53152,53,watchings,Wachen
53153,53,manteau,manteau
53154,53,breslau,breslau
53155,53,nuits,nuits
53156,53,pierc'd,durchbohrt
53157,53,recounts,Erzählungen
53158,53,logres,logres
53159,53,teasingly,aufreizend
53160,53,colt's,Der Colt
53161,53,freedom's,der Freiheit
53162,53,pinna,pinna
53163,53,mya,mya
53164,53,crystallize,kristallisieren
53165,53,katerina,katerina
53166,53,fastings,Fasten
53167,53,profaning,Profanierung
53168,53,maksim,maksim
53169,53,negatived,negativ
53170,53,yron,yron
53171,53,feathering,Federn lassen
53172,53,intimidating,Einschüchternd
53173,53,donga,donga
53174,53,atheling,atheling
53175,53,scorta,scorta
53176,53,sanctifies,heiligt
53177,53,slocum,slocum
53178,53,demerit,demerit
53179,53,marionettes,marionetten
53180,53,enthralling,fesselnd
53181,53,bondi,bondi
53182,53,ambrosius,ambrosius
53183,53,hawked,verhökert
53184,53,wyllys's,wyllys
53185,53,ironstone,Eisenstein
53186,53,embroil,verwickeln
53187,53,protoplasmic,protoplasmatisch
53188,53,cheeseman,Käsemann
53189,53,manuring,Düngen
53190,53,ceramic,Keramik
53191,53,exam,Prüfung
53192,53,shibboleth,Schibboleth
53193,53,culling,Keulung
53194,53,approachable,ansprechbar
53195,53,skie,skie
53196,53,legations,Gesandtschaften
53197,53,politest,politischste
53198,53,highborn,hochgeboren
53199,53,belarusian,weißrussisch
53200,53,illius,illius
53201,53,carting,karren
53202,53,rhymer,Reimer
53203,53,brooklet,Bächlein
53204,53,usumcasane,usumcasane
53205,53,hampering,hinderlich
53206,53,preceptors,lehrer
53207,53,meikle,meikle
53208,53,cous,cous
53209,53,theogony,theogonie
53210,53,mowers,mäher
53211,53,hordaland,hordaland
53212,53,bolic,bolic
53213,53,untrammeled,ungebremst
53214,53,sizing,Sizing
53215,53,snyders,snyders
53216,53,borderers,Grenzer
53217,53,whines,jammert
53218,53,unbiassed,unvoreingenommen
53219,53,brunne,brunne
53220,53,corrode,korrodieren
53221,53,derry,derry
53222,53,bateson,bateson
53223,53,cremation,einäscherung
53224,53,diam,diam
53225,53,estando,estando
53226,53,apps,apps
53227,53,ileum,ileum
53228,53,zachary,zachary
53229,53,basuto,basuto
53230,53,cajolery,Schmeichelei
53231,53,faerie,Fee
53232,53,île,île
53233,53,hollands,holland
53234,53,erects,erbaut
53235,53,esthetic,Ästhetik
53236,53,remanded,zurückgesandt
53237,53,orr,orr
53238,53,loped,loped
53239,53,buren,buren
53240,53,muscari,muscari
53241,53,etudes,etudes
53242,53,sepa,sepa
53243,53,conduced,leitete
53244,53,michele,michele
53245,53,mullins,mullins
53246,53,brigida,brigida
53247,53,outworks,outworks
53248,53,meddler,meddler
53249,53,poureth,poureth
53250,53,fibula,Fibel
53251,53,suffragette,Suffragette
53252,53,deluges,Überschwemmungen
53253,53,smelly,stinkend
53254,53,guarico,guarico
53255,53,basnage,basnage
53256,53,plataea,plataea
53257,53,temo,temo
53258,53,northumbria,northumbria
53259,53,unter,unter
53260,53,diplomatically,diplomatisch
53261,53,hig,hig
53262,53,pentonville,pentonville
53263,53,nastiness,Bösartigkeit
53264,53,pist,pist
53265,53,burmah,burmesisch
53266,53,negrepelisse,negrepelisse
53267,53,dufour,dufour
53268,53,descendit,descendit
53269,53,flexion,flexion
53270,53,rials,rials
53271,53,greenhouses,gewächshäuser
53272,53,carina,carina
53273,53,continentals,Kontinentale
53274,53,gabled,Giebel
53275,53,legat,legat
53276,53,roosted,schlafend
53277,53,dawson's,Dawsons
53278,53,slanderers,Verleumder
53279,53,chassis,Fahrgestell
53280,53,demandait,demandait
53281,53,nocht,nocht
53282,53,gymno,gymno
53283,53,cep,cep
53284,53,wood's,Holz
53285,53,aspern,aspern
53286,53,unclothed,unbekleidet
53287,53,spheroidal,sphäroidisch
53288,53,sulkiness,mürrisch
53289,53,inventories,inventarisiert
53290,53,pemberley,pemberley
53291,53,exudes,verströmt
53292,53,isbister,isbister
53293,53,rememb'red,rememb'red
53294,53,contumelious,ansteckend
53295,53,carlyle's,Carlyle's
53296,53,burger,burger
53297,53,dissociation,Dissoziation
53298,53,vulgus,vulgus
53299,53,restor'd,restauriert
53300,53,povere,povere
53301,53,reims,reims
53302,53,siculus,siculus
53303,53,sartain,sartain
53304,53,dayhe,dayhe
53305,53,syllogisms,syllogismen
53306,53,awayhe,weghe
53307,53,harked,lauschte
53308,53,piedra,piedra
53309,53,hungers,hungert
53310,53,covings,covings
53311,53,apostleship,apostelschaft
53312,53,asmall,asklein
53313,53,riesling,riesling
53314,53,helley's,helley's
53315,53,nebat,nebat
53316,53,concurrently,gleichzeitig
53317,53,alfredston,alfredston
53318,53,elihu,elihu
53319,53,abinadab,abinadab
53320,53,refrigerate,kühlen
53321,53,altera,altera
53322,53,threadlike,fadenförmig
53323,53,deriv'd,abgeleitet
53324,53,buenas,buenas
53325,53,thereare,es gibt
53326,53,shluker,shluker
53327,53,wele,wele
53328,53,esteem'd,wertgeschätzt
53329,53,materiality,Materialität
53330,53,uncultured,unkultiviert
53331,53,neuchatel,neuchatel
53332,53,ament,ament
53333,53,papyrine,papyrine
53334,53,tranced,trance
53335,53,quitta,quitta
53336,53,butyracea,butyracea
53337,53,auscultation,Auskultation
53338,53,snigger,kichern
53339,53,arbres,arbres
53340,53,catulus,catulus
53341,53,guelphs,guelphs
53342,53,togedre,togedre
53343,53,grenade,Granate
53344,53,childer,childer
53345,53,elicia,elicia
53346,53,urim,urim
53347,53,tavender,Tavender
53348,53,finit,finit
53349,53,loraine,loraine
53350,53,camomile,kamille
53351,53,visceral,viszeral
53352,53,disbelieving,ungläubig
53353,53,mayfair,mayfair
53354,53,raversi,raversi
53355,53,cyril's,Kyrillenkraut
53356,53,forested,bewaldet
53357,53,gav'st,gav'st
53358,53,meri,meri
53359,53,amar,amar
53360,53,conditioning,Konditionierung
53361,53,alongthe,entlang der
53362,53,sharers,Sharers
53363,53,landry,landry
53364,53,transpose,transponieren
53365,53,scurrility,Skurrilität
53366,53,horum,horum
53367,53,plasticity,Plastizität
53368,53,severs,durchtrennt
53369,53,territoire,Territorium
53370,53,thewindow,dasFenster
53371,53,bathtub,badewanne
53372,53,mainframes,Mainframes
53373,53,believ'd,geglaubt
53374,53,romeo's,romeo's
53375,53,audire,audire
53376,53,fidus,fidus
53377,53,tele,tele
53378,53,sorrento,sorrento
53379,53,inverary,inverary
53380,53,furnish'd,möbliert
53381,53,satiny,satiniert
53382,53,eaven's,des Himmels
53383,53,debugging,Fehlersuche
53384,53,tabula,tabula
53385,53,cyanogen,cyanogen
53386,53,farmland,Ackerland
53387,53,plaguy,plaguy
53388,53,leake,leake
53389,53,lannigan,lannigan
53390,53,dormir,Schlafsaal
53391,53,crypts,Krypten
53392,53,decemvirs,decemvirs
53393,53,beneficiary,Begünstigte
53394,53,angelico,angelico
53395,53,rennsdale,rennsdale
53396,53,boulnois,boulnois
53397,53,andfor,und für
53398,53,sims,sims
53399,53,compaignie,compaignie
53400,53,viribus,viribus
53401,53,trone,trone
53402,53,meng,meng
53403,53,shambled,gewatschelt
53404,53,pistolet,pistolet
53405,53,respondent,Beklagter
53406,53,thaliard,thaliard
53407,53,poligny,poligny
53408,53,nfortunately,leider
53409,53,lentil,Linse
53410,53,horatius,horatius
53411,53,conspectu,conspectu
53412,53,teng,teng
53413,53,rozales,rozales
53414,53,thuilliers,thuilliers
53415,53,precariously,prekär
53416,53,evensong,Abendsong
53417,53,headedness,Kopflastigkeit
53418,53,primera,primera
53419,53,colter,colter
53420,53,undiluted,unverdünnt
53421,53,fervaques,fervaques
53422,53,lomenie,lomenie
53423,53,‘where,'wo
53424,53,suivait,suivait
53425,53,yas,Sie
53426,53,ambassador's,Botschafters
53427,53,facetiousness,Gesichtsausdruck
53428,53,ruffed,gekräuselt
53429,53,maskwell,maskwell
53430,53,fenneben's,Fenneben's
53431,53,mutlar,mutlar
53432,53,animis,animis
53433,53,whaur,whaur
53434,53,artaban,artaban
53435,53,polygonum,polygonum
53436,53,buckland,Buckland
53437,53,tumulus,tumulus
53438,53,insights,einblicke
53439,53,remunerate,entlohnen
53440,53,inspissated,beseelt
53441,53,torquere,torquere
53442,53,hp,hp
53443,53,haldor,haldor
53444,53,valdes,valdes
53445,53,comnena,comnena
53446,53,pandemic,Pandemie
53447,53,peltasts,peltasts
53448,53,intrench,intrench
53449,53,stad,stad
53450,53,gyrate,kreiseln
53451,53,reston,reston
53452,53,schwarz,schwarz
53453,53,bulks,bulks
53454,53,nicky,nicky
53455,53,manito,manito
53456,53,septa,septa
53457,53,roar'd,gebrüllt
53458,53,xciii,xciii
53459,53,aggie's,Aggie's
53460,53,minnit,minnit
53461,53,terrence,terrence
53462,53,miserie,miserie
53463,53,steams,dampft
53464,53,terkoz,terkoz
53465,53,streatham,streatham
53466,53,atthis,atthis
53467,53,spinnerets,Spinndüsen
53468,53,owers,owers
53469,53,priapus,priapus
53470,53,possesseth,besitzet
53471,53,trustworthiness,Vertrauenswürdigkeit
53472,53,fawley,fawley
53473,53,pengarth,pengarth
53474,53,lamplighter,Laternenanzünder
53475,53,gentis,gentis
53476,53,ential,ential
53477,53,maistre,maistre
53478,53,queerness,Queerness
53479,53,penetrable,durchdringbar
53480,53,blanky,leer
53481,53,mendacity,verlogen
53482,53,abhorring,verabscheuend
53483,53,mery,erbärmlich
53484,53,plashed,geplättet
53485,53,hardiest,am härtesten
53486,53,pusey,pusey
