,counts,words,translations
23207,148,surrendering,ausliefernd
23208,148,selects,wählt
23209,148,sunless,sonnenlos
23210,148,epidemics,epidemien
23211,148,blindfolded,mit verbundenen augen
23212,148,stenographer,stenograf
23213,148,it'd,es wäre
23214,148,crossbow,armbrust
23215,148,striker,stürmer
23216,148,marguerite's,margerite's
23217,148,unnumbered,unnummeriert
23218,148,spins,spinnt
23219,148,escapade,eskapade
23220,148,shere,hier
23221,148,scurrying,huscht
23222,148,plucks,zupft
23223,148,planing,hobeln
23224,148,miscreants,schurken
23225,148,applicants,bewerber
23226,148,tactical,taktisch
23227,148,foreknowledge,vorhersehen
23228,148,wainscot,vertäfelung
23229,148,bookbinding,buchbinderei
23230,148,rebukes,tadelt
23231,148,glutinous,klebrig
23232,148,snoop,schnüffeln
23233,148,scalding,verbrühung
23234,148,arbitrarily,willkürlich
23235,148,fabrication,fabrikation
23236,148,faints,fällt in ohnmacht
23237,148,hatreds,haßt
23238,148,cheeses,käse
23239,148,picturing,bildhaft
23240,148,forges,schmieden
23241,148,crocus,krokus
23242,147,colonnade,kolonnade
23243,147,hearths,feuerstellen
23244,147,sedulously,eifrig
23245,147,relented,nachgegeben
23246,147,mites,milben
23247,147,pinafore,schürze
23248,147,turnings,drehungen
23249,147,wakefulness,wachsamkeit
23250,147,scrolls,schriftrollen
23251,147,suppliers,lieferanten
23252,147,judaism,judentum
23253,147,archaeological,archäologische
23254,147,coincident,zufällig
23255,147,publicans,zöllner
23256,147,frailties,schwachstellen
23257,147,unread,ungelesen
23258,147,thirsted,durstig
23259,147,biding,abwartend
23260,147,insensate,unempfindlich
23261,147,untainted,unbefleckt
23262,147,isnot,ist nicht
23263,147,pronouns,pronomen
23264,147,granice,granit
23265,147,minnow,elritze
23266,147,roped,seil
23267,147,borrows,leiht
23268,147,photog,fotografieren
23269,147,disability,behinderung
23270,147,clef,notenschlüssel
23271,147,bounties,kopfgeld
23272,147,bushman,buschmann
23273,147,pampas,pampa
23274,147,obsessed,besessen
23275,147,scallop,muschel
23276,147,misjudged,falsch eingeschätzt
23277,147,romping,tobend
23278,147,topping,toppen
23279,147,principals,auftraggeber
23280,147,drastic,drastisch
23281,147,corruptions,korrumpierungen
23282,147,enunciation,verkündigung
23283,147,washstand,waschtisch
23284,147,kingfisher,eisvogel
23285,147,journalistic,journalistisch
23286,147,joiner,schreiner
23287,147,unsullied,unbefleckt
23288,147,contraband,schmuggelware
23289,147,amenities,annehmlichkeiten
23290,147,protuberant,hervortretend
23291,147,agreat,a great
23292,147,rekindled,neu entfacht
23293,147,caliber,kaliber
23294,147,pouted,geschmollt
23295,147,racy,rassig
23296,147,beginners,anfänger
23297,147,unflinching,unbeirrt
23298,147,scott's,scotts
23299,147,rumoured,gerüchteweise
23300,147,dissecting,sezieren
23301,147,skirmishing,scharmützel
23302,147,deprives,beraubt
23303,147,warn't,warnen
23304,147,unavoidably,unvermeidlich
23305,147,manservant,diener
23306,147,metallurgy,metallurgie
23307,147,unlighted,unbeleuchtet
23308,147,ducts,schächte
23309,147,disciplines,disziplinen
23310,147,patroness,schirmherrin
23311,147,castaway,schiffbrüchige
23312,147,supplicate,bittstellerin
23313,147,suet,.
23314,146,compassionately,mitfühlend
23315,146,marvelously,wunderbar
23316,146,mutterings,gemurmel
23317,146,resorting,umständlich
23318,146,coolies,kulis
23319,146,dumbly,dumm
23320,146,stub,stummel
23321,146,revisited,wieder besucht
23322,146,dominoes,dominosteine
23323,146,butchery,schlachterei
23324,146,townsfolk,stadtbewohner
23325,146,soldierly,soldatisch
23326,146,feebler,schwächere
23327,146,curdled,geronnen
23328,146,painless,schmerzlos
23329,146,earths,erden
23330,146,reconstructed,rekonstruiert
23331,146,ev'n,jede'n
23332,146,habited,bewohnt
23333,146,trinket,schmuckstück
23334,146,begetting,zeugend
23335,146,vaporous,dampfend
23336,146,sagging,schlaff
23337,146,tolled,geläutet
23338,146,what'll,was wird
23339,146,angel's,engels
23340,146,rosebud,rosenknospe
23341,146,outwitted,überlistet
23342,146,collusion,kollusion
23343,146,smacking,klatschen
23344,146,necessitate,erforderlich
23345,146,tarnish,anlaufen
23346,146,freezes,friert
23347,146,appellations,bezeichnungen
23348,146,etching,ätzen
23349,146,parthians,parthische
23350,146,infield,feld
23351,146,wending,wendend
23352,146,treacle,sirup
23353,146,axioms,axiome
23354,146,kentish,kentisch
23355,146,infest,befallen
23356,146,boffin's,spinner
23357,146,spares,erspart
23358,146,shit,scheiße
23359,146,petting,streicheln
23360,146,gloating,hämisch
23361,146,strasbourg,strassburg
23362,146,oundationand,oundationund
23363,146,interactive,interaktiv
23364,146,overcoats,mäntel
23365,146,prolongs,verlängert
23366,146,phlegm,phlegma
23367,146,strongholds,hochburgen
23368,146,ocular,augen
23369,146,calabria,kalabrien
23370,146,hawking,.
23371,146,demoralized,demoralisiert
23372,146,cress,kresse
23373,146,peeling,schälen
23374,146,tinned,verzinnt
23375,146,vicissitude,wechselfälle
23376,146,pathless,weglos
23377,146,oscillations,schwingungen
23378,146,oscillation,schwingungen
23379,146,enclosures,gehege
23380,146,iniquitous,ungerechte
23381,146,pellucid,durchsichtig
23382,146,romanticism,romantik
23383,146,institutional,institutionelle
23384,145,molds,schimmelpilze
23385,145,vapid,fade
23386,145,laxity,lässigkeit
23387,145,americas,amerika
23388,145,slandered,verleumdet
23389,145,holier,heiliger
23390,145,babylonians,babylonier
23391,145,saturdays,samstags
23392,145,migrate,wandern
23393,145,indulges,verwöhnt
23394,145,jowl,kinnbacken
23395,145,intimidate,einschüchtern
23396,145,withalmost,mit fast
23397,145,ofwhich,davon
23398,145,orreuse,oderverwendet
23399,145,includedwith,enthaltenmit
23400,145,aving,mit
23401,145,weedy,unkraut
23402,145,improves,verbessert
23403,145,prospectus,prospekt
23404,145,hovels,schuppen
23405,145,objectives,ziele
23406,145,fixtures,spielzeug
23407,145,morphine,morphium
23408,145,unconditional,bedingungslos
23409,145,unmerited,unverdient
23410,145,scenting,beduftung
23411,145,revives,belebt
23412,145,marten,marder
23413,145,daubed,beschmiert
23414,145,winners,gewinner
23415,145,misapprehension,irrtum
23416,145,quantitative,quantitativ
23417,145,muffler,auspufftopf
23418,145,razed,zerstörte
23419,145,academies,akademien
23420,145,pinches,kneift
23421,145,nutritive,nahrhaft
23422,145,congested,verstopft
23423,145,affix,befestigen
23424,145,forwardness,vorwärtsbewegung
23425,145,syracusans,syrakusaner
23426,145,freshman,studienanfänger
23427,145,uncovering,freilegen
23428,145,aspires,strebt
23429,145,porpoise,schweinswal
23430,145,hitching,einspannen
23431,145,accoutrements,ausstattung
23432,145,sparsely,spärlich
23433,145,conciliation,schlichtung
23434,145,multifarious,mannigfaltig
23435,145,emanated,ausgestrahlt
23436,145,peasant's,bäuerlich
23437,145,trill,trillern
23438,145,subtropical,subtropisch
23439,145,supplicating,flehend
23440,145,boggy,sumpfig
23441,145,dizziness,schwindel
23442,145,republique,republik
23443,145,emission,ausstoß
23444,145,taxing,besteuerung
23445,145,pyramidal,pyramide
23446,145,fringing,fransen
23447,145,imitates,imitiert
23448,145,furled,gerollt
23449,145,contributor,mitwirkende
23450,145,melee,nahkampf
23451,145,conch,muschel
23452,145,ovens,öfen
23453,145,humiliate,erniedrigen
23454,145,electing,wählt
23455,145,jogging,joggen
23456,145,contemplates,erwägt
23457,145,aviators,flieger
23458,145,wean,entwöhnen
23459,145,direful,schrecklich
23460,145,reliability,zuverlässigkeit
23461,145,mugs,becher
23462,144,strikers,stürmer
23463,144,highwaymen,wegelagerer
23464,144,spirals,spiralen
23465,144,woodcock,waldschnepfe
23466,144,sententious,sententiös
23467,144,nibbled,angeknabbert
23468,144,improbability,unwahrscheinlichkeit
23469,144,superstructure,überbau
23470,144,panacea,allheilmittel
23471,144,disembodied,körperlose
23472,144,revolutionaries,revolutionäre
23473,144,outermost,äußerste
23474,144,patrols,patrouilliert
23475,144,proselyte,proselyt
23476,144,tubercle,tuberkel
23477,144,latian,lateinisch
23478,144,radishes,radieschen
23479,144,disaffected,unzufriedene
23480,144,communed,kommuniziert
23481,144,baying,.
23482,144,vertebra,wirbel
23483,144,causation,ursache
23484,144,schoolmasters,schulmeister
23485,144,cathartic,kathartisch
23486,144,enthralled,gebannt
23487,144,wither'd,verwelkt
23488,144,mantled,mantel
23489,144,uninvited,uneingeladen
23490,144,llama,lama
23491,144,oncoming,entgegenkommend
23492,144,entwined,verschlungen
23493,144,relieves,entlastet
23494,144,vacations,urlaub
23495,144,outstripped,überflügelt
23496,144,compatriots,landsleute
23497,144,whittle,schnitzen
23498,144,uglier,hässlicher
23499,144,ticked,angekreuzt
23500,144,efficiently,effizient
23501,144,jugglers,jongleure
23502,144,oddities,kuriositäten
23503,144,unskilful,ungeschickt
23504,144,adjustments,anpassungen
23505,144,unlettered,ungebildet
23506,144,counterfeiting,fälschungen
23507,144,smithy,schmiedewerkstatt
23508,144,lacquer,lackierung
23509,144,sanctions,sanktionen
23510,144,quicksand,treibsand
23511,144,profligacy,verschwendungssucht
23512,144,simplify,vereinfachen
23513,144,diagrams,diagramme
23514,144,broadcloth,breitentuch
23515,144,trusteeship,treuhänderschaft
23516,144,recovers,erholt sich
23517,144,weathers,wetter
23518,144,sectional,sektional
23519,144,spittle,speichel
23520,144,woodcourt,holzplatz
23521,144,cronies,kumpane
23522,144,encroaching,übergriffig
23523,144,modulated,moduliert
23524,144,icicles,eiszapfen
23525,144,heartwood,kernholz
23526,143,goggles,brille
23527,143,centennial,hundertjahrfeier
23528,143,flagging,flagge
23529,143,lobsters,hummer
23530,143,debase,entwerten
23531,143,stumpy,stummel
23532,143,caricatures,karikaturen
23533,143,insistently,hartnäckig
23534,143,longingly,sehnsüchtig
23535,143,redskins,rothäute
23536,143,idioms,redewendungen
23537,143,inhaling,einatmen
23538,143,mitigation,milderung
23539,143,eradication,ausmerzung
23540,143,redundant,überflüssig
23541,143,pithy,prägnant
23542,143,hopefulness,hoffnungsvoll
23543,143,overawed,überwältigt
23544,143,storekeeper,ladenbesitzer
23545,143,vowing,gelöbnis
23546,143,manoeuvring,manöver
23547,143,aria,arie
23548,143,heady,berauschend
23549,143,minorities,minderheiten
23550,143,tablespoonful,esslöffel
23551,143,terrorism,terrorismus
23552,143,snored,geschnarcht
23553,143,unreserved,vorbehaltlos
23554,143,untasted,nicht gekostet
23555,143,manipulated,manipuliert
23556,143,gullet,speiseröhre
23557,143,rose's,der rose
23558,143,factitious,fiktiv
23559,143,portents,vorzeichen
23560,143,magnolia,magnolie
23561,143,ovate,eiförmig
23562,143,unexceptionable,unaussprechlich
23563,143,expires,läuft ab
23564,143,intheir,inihrem
23565,143,repassed,neu überholt
23566,143,criminalist,kriminalist
23567,143,veiling,verschleiert
23568,143,metamorphosed,umgewandelt
23569,143,unfurled,entrollt
23570,143,milestone,meilenstein
23571,143,parenchyma,parenchym
23572,143,trotwood,trophäenholz
23573,143,provider,anbieter
23574,143,toxic,giftig
23575,143,paired,gepaart
23576,143,subjugation,unterwerfung
23577,143,forceful,energisch
23578,143,candlelight,kerzenlicht
23579,143,snaps,schnappt
23580,143,searchers,suchende
23581,143,clarion,klarinette
23582,143,ripeness,reife
23583,143,monograph,monographie
23584,143,headings,überschriften
23585,142,copyrights,urheberrechte
23586,142,frenchwoman,französin
23587,142,unpolished,ungeschliffen
23588,142,spiked,stacheln
23589,142,armorial,wappen
23590,142,boroughs,bezirke
23591,142,inclement,unfreundlich
23592,142,thou'rt,du bist
23593,142,wrenching,verrenkend
23594,142,cotland,kotland
23595,142,wellnigh,fast
23596,142,physicist,physiker
23597,142,benignity,gutartigkeit
23598,142,unearthed,nicht ausgegraben
23599,142,flawless,tadellos
23600,142,discoverable,entdeckbar
23601,142,relegated,relegiert
23602,142,smugglers,schmuggler
23603,142,keynote,grundton
23604,142,mourns,trauert
23605,142,californian,kalifornisch
23606,142,shale,schiefer
23607,142,ambling,schlendernd
23608,142,recounting,nacherzählung
23609,142,blotches,flecken
23610,142,wassail,wassertrinken
23611,142,mischievously,spitzbübisch
23612,142,counterfeited,gefälscht
23613,142,defendants,angeklagte
23614,142,childbirth,geburt
23615,142,breeder,züchter
23616,142,philanthropists,philanthropen
23617,142,rovers,rover
23618,142,pattered,gemustert
23619,142,lavendar,lavendel
23620,142,ethylene,ethylen
23621,142,anthology,anthologie
23622,142,excruciating,entsetzlich
23623,142,slur,verleumdung
23624,142,imperturbably,unerschütterlich
23625,142,cleaves,spaltet
23626,142,dutifully,pflichtbewusst
23627,142,valets,diener
23628,142,prowled,schlenderte
23629,142,grins,grinst
23630,142,loafers,faulenzer
23631,142,riflemen,gewehrschützen
23632,142,dales,täler
23633,142,postures,haltungen
23634,142,hives,nesselsucht
23635,142,unheeding,unachtsam
23636,142,wrathfully,zornig
23637,142,tuna,thunfisch
23638,142,harmonic,harmonisch
23639,142,diggings,ausgrabungen
23640,142,foamed,aufgeschäumt
23641,142,hurdle,hürde
23642,142,cede,abtreten
23643,142,merriest,lustigste
23644,142,vitiated,verdorben
23645,142,kitty's,kätzchen
23646,142,vertigo,schwindel
23647,142,decadence,dekadenz
23648,142,circumvent,umgehung
23649,142,unfolds,entfaltet
23650,142,virginal,jungfräulich
23651,142,rascality,schurkerei
23652,141,herbey,krautig
23653,141,reappears,taucht wieder auf
23654,141,weltering,schwelgen
23655,141,phoenicians,phönizier
23656,141,crimea,krim
23657,141,steeps,steilhänge
23658,141,nightmares,alpträume
23659,141,vomited,erbrochen
23660,141,encrusted,verkrustet
23661,141,cocking,spannen
23662,141,broadening,verbreiternd
23663,141,broidered,bespannt
23664,141,officiating,amtierend
23665,141,pales,blass
23666,141,inscribe,einschreiben
23667,141,venturesome,unternehmungslustig
23668,141,tabby,gefleckt
23669,141,captivate,fesseln
23670,141,subverted,unterminiert
23671,141,scapegoat,sündenbock
23672,141,snores,schnarcht
23673,141,calibre,kaliber
23674,141,walrus,walross
23675,141,temperaments,temperamente
23676,141,bowstring,bogensehne
23677,141,quavered,zitternd
23678,141,honour's,ehrensache
23679,141,playfellow,spielkamerad
23680,141,stricter,strenger
23681,141,tremblingly,zitternd
23682,141,placidity,gelassenheit
23683,141,tenanted,gepachtet
23684,141,bithynia,bithynien
23685,141,serried,gesäumt
23686,141,fennel,fenchel
23687,141,furlough,urlaub
23688,141,topmast,toppmast
23689,141,entrenched,verschanzt
23690,141,distantly,in der ferne
23691,141,declination,deklination
23692,141,carrot,karotte
23693,141,pulpits,kanzeln
23694,141,musically,musikalisch
23695,141,foray,streifzug
23696,141,shadowing,beschattung
23697,141,quaver,zittern
23698,141,punic,punisch
23699,141,tubal,röhre
23700,141,muller's,müllers
23701,141,messes,durcheinander
23702,141,tournaments,turniere
23703,141,chirped,gezwitschert
23704,141,feline,katze
23705,141,persecutor,verfolger
23706,141,metaphorical,metaphorisch
23707,141,carthaginians,karthager
23708,141,baseless,grundlos
23709,141,‘we,'wir
23710,141,trooped,marschierten
23711,141,intermixed,durchmischt
23712,141,legality,rechtmäßigkeit
23713,141,bidder,bieter
23714,141,iodide,jodid
23715,141,stoics,stoiker
23716,141,pretenses,vorspiegelungen
23717,140,invigorating,belebend
23718,140,babyhood,babyzeit
23719,140,embellishment,verschönern
23720,140,mucilaginous,schleimig
23721,140,porpoises,tümmler
23722,140,harpies,harpyien
23723,140,rainbows,regenbögen
23724,140,slaveholder,sklavenhalter
23725,140,mayors,bürgermeister
23726,140,minions,lakaien
23727,140,underwood,unterholz
23728,140,spiny,stachelig
23729,140,corrective,korrigierend
23730,140,negress,neger
23731,140,overran,überran
23732,140,reverberation,nachhall
23733,140,stay'd,aufenthalt
23734,140,swap,tauschen
23735,140,fondled,gestreichelt
23736,140,lunching,mittagessen
23737,140,atheists,atheisten
23738,140,unstained,ungefleckt
23739,140,equilateral,gleichseitig
23740,140,‘well,'gut
23741,140,imprecation,verwünschung
23742,140,wind's,der wind
23743,140,mown,gemäht
23744,140,pertain,gehören
23745,140,voluptuousness,lüsternheit
23746,140,houseless,hauslos
23747,140,protege,schützling
23748,140,demoniac,dämonisch
23749,140,oughtn,sollten
23750,140,shielding,abschirmung
23751,140,aired,gelüftet
23752,140,blisters,blasen
23753,140,reasonableness,angemessenheit
23754,140,amphibious,amphibisch
23755,140,pigtail,zopf
23756,140,magnate,magnat
23757,140,stitching,nähen
23758,140,blemishes,verunstaltungen
23759,140,broils,grillen
23760,140,accordant,entsprechend
23761,140,dude,kumpel
23762,140,turbulence,turbulenzen
23763,140,banisters,geländer
23764,140,inconspicuous,unauffällig
23765,140,theyhad,sie hatten
23766,140,scrotum,hodensack
23767,140,eatables,essbares
23768,140,duchesses,herzoginnen
23769,140,whirr,schnurren
23770,140,morethan,mehr als
23771,140,reflexively,reflexiv
23772,140,albatross,albatros
23773,140,hippodrome,hippodrom
23774,140,pygmy,pygmäe
23775,140,surprize,überraschen
23776,140,fortieth,vierzigste
23777,140,nubian,nubisch
23778,140,beggar's,bettler
23779,140,yep,jep
23780,140,supposedly,angeblich
23781,140,unpropitious,unglücklich
23782,140,seers,seher
23783,140,formative,gestaltend
23784,140,demoniacal,dämonisch
